transaction_id,date,time,branch,customer_name,product,category,quantity,unit_price,total_amount,payment_method,staff_name,loyalty_member
TXN-00582,2024-09-20,17:30,Makati,Patricia Villanueva,Brewed Coffee,Hot Drinks,1,95.0,95.0,Maya,Alvin Santos,True
TXN-00583,2024-11-27,15:00,BGC,Andrea Garcia,Blueberry Muffin,Pastry,1,85.0,85.0,Credit Card,Paolo Cruz,True
TXN-00584,2024-06-13,12:30,Alabang,Ana Flores,Cinnamon Roll,Pastry,1,100.0,100.0,Credit Card,Ryan Go,True
TXN-00585,2024-08-28,18:30,Ortigas,Ana Garcia,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Mark Tan,False
TXN-00586,2024-04-01,11:00,Quezon City,Carla Mendoza,Caramel Latte,Hot Drinks,1,155.0,155.0,GCash,Jessa Lim,False
TXN-00587,2024-08-01,17:15,Mandaluyong,Maria Torres,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Jessa Lim,True
TXN-00588,2024-09-23,17:30,Ortigas,Andrea Mendoza,Cold Brew,Cold Drinks,1,150.0,150.0,Credit Card,Diana Reyes,True
TXN-00589,2024-06-05,09:30,Makati,Carlos Castillo,Americano,Hot Drinks,1,120.0,120.0,GCash,Alvin Santos,False
TXN-00590,2024-08-21,09:15,Quezon City,Miguel De Leon,Banana Bread,Pastry,1,80.0,80.0,GCash,Paolo Cruz,True
TXN-00591,2024-01-22,12:15,Makati,Sofia Lopez,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Alvin Santos,True
TXN-00592,2024-07-09,14:15,Ortigas,Maria Ramos,Cheese Danish,Pastry,1,90.0,90.0,GCash,Ryan Go,False
TXN-00593,2024-03-20,07:30,Quezon City,Carlos Castillo,Cheese Danish,Pastry,2,90.0,180.0,Debit Card,Ryan Go,False
TXN-00594,2024-12-18,08:45,Makati,Juan Torres,Caramel Latte,Hot Drinks,2,155.0,310.0,Credit Card,Paolo Cruz,False
TXN-00595,2024-07-01,08:30,Mandaluyong,Clara Lopez,Hot Chocolate,Hot Drinks,2,130.0,260.0,Maya,Paolo Cruz,True
TXN-00596,2024-02-12,15:45,Ortigas,Lea Garcia,Chocolate Croissant,Pastry,5,95.0,475.0,Maya,Jessa Lim,False
TXN-00597,2024-07-22,09:45,Alabang,Carlos Flores,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Maya,Ryan Go,True
TXN-00598,2024-04-20,18:45,Cubao,Carlos Cruz,Cinnamon Roll,Pastry,3,100.0,300.0,Credit Card,Rina Ocampo,True
TXN-00599,2024-03-14,10:30,Cubao,Ana Gonzales,Cold Brew,Cold Drinks,5,150.0,750.0,Cash,Jessa Lim,False
TXN-00600,2024-11-23,11:45,Quezon City,Clara Castillo,Hot Chocolate,Hot Drinks,2,130.0,260.0,GCash,Rina Ocampo,False
TXN-00601,2024-05-28,15:45,Ortigas,Carlos Mendoza,Cappuccino,Hot Drinks,3,145.0,435.0,GCash,Jessa Lim,True
TXN-00602,2024-03-19,11:30,Quezon City,Carlos Ramos,Cinnamon Roll,Pastry,1,100.0,100.0,Credit Card,Paolo Cruz,True
TXN-00603,2024-03-02,19:30,Ortigas,Marco Villanueva,Iced Americano,Cold Drinks,2,130.0,260.0,Debit Card,Mira Flores,False
TXN-00604,2024-11-17,17:45,Pasig,Clara Santos,Chocolate Croissant,Pastry,1,95.0,95.0,GCash,Jessa Lim,True
TXN-00605,2024-06-12,14:15,Alabang,Marco Ramos,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Cash,Diana Reyes,False
TXN-00606,2024-09-28,17:00,BGC,Miguel Castillo,Blueberry Muffin,Pastry,3,85.0,255.0,Debit Card,Rina Ocampo,False
TXN-00607,2024-06-10,20:30,Quezon City,Clara Flores,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Rina Ocampo,False
TXN-00608,2024-07-09,19:45,Mandaluyong,Miguel Reyes,Matcha Latte,Cold Drinks,4,160.0,640.0,GCash,Paolo Cruz,True
TXN-00609,2024-10-13,16:00,Quezon City,Juan De Leon,Strawberry Frappe,Cold Drinks,4,175.0,700.0,Cash,Ryan Go,False
TXN-00610,2024-06-08,18:30,Alabang,Renz Lopez,Americano,Hot Drinks,3,120.0,360.0,GCash,Diana Reyes,True
TXN-00611,2024-03-01,10:15,Mandaluyong,Carlos Cruz,Blueberry Muffin,Pastry,2,85.0,170.0,GCash,Mark Tan,False
TXN-00612,2024-12-19,19:00,Mandaluyong,Nico Santos,Brewed Coffee,Hot Drinks,3,95.0,285.0,Cash,Jessa Lim,True
TXN-00613,2024-08-28,08:30,BGC,Maria Castillo,Brewed Coffee,Hot Drinks,1,95.0,95.0,Cash,Paolo Cruz,True
TXN-00614,2024-04-04,17:30,Alabang,Isabella Villanueva,Brewed Coffee,Hot Drinks,1,95.0,95.0,Maya,Rina Ocampo,True
TXN-00615,2024-09-15,16:00,Mandaluyong,Tanya Garcia,Hot Chocolate,Hot Drinks,3,130.0,390.0,Maya,Rina Ocampo,True
TXN-00616,2024-02-20,10:45,Alabang,Juan Cruz,Cold Brew,Cold Drinks,1,150.0,150.0,Credit Card,Mira Flores,True
TXN-00617,2024-09-20,10:45,Quezon City,Juan Lopez,Cappuccino,Hot Drinks,1,145.0,145.0,Credit Card,Alvin Santos,False
TXN-00618,2024-10-12,18:00,Ortigas,Lea Torres,Cappuccino,Hot Drinks,2,145.0,290.0,Debit Card,Diana Reyes,False
TXN-00619,2024-04-25,15:45,Ortigas,Ana Gonzales,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Maya,Rina Ocampo,True
TXN-00620,2024-12-11,14:00,Quezon City,Ana Reyes,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Credit Card,Mira Flores,True
TXN-00621,2024-03-27,08:30,Mandaluyong,Lea Reyes,Cappuccino,Hot Drinks,1,145.0,145.0,Credit Card,Ryan Go,False
TXN-00622,2024-12-31,19:30,Ortigas,Renz Ramos,Cinnamon Roll,Pastry,1,100.0,100.0,Debit Card,Diana Reyes,True
TXN-00623,2024-08-20,08:00,BGC,Carla Santos,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Cash,Mark Tan,False
TXN-00624,2024-12-13,07:15,BGC,Carla Torres,Cold Brew,Cold Drinks,2,150.0,300.0,Cash,Ryan Go,False
TXN-00625,2024-04-13,11:45,Makati,Andrea Castillo,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Mira Flores,True
TXN-00626,2024-07-15,14:30,Pasig,Jose Cruz,Strawberry Frappe,Cold Drinks,2,175.0,350.0,GCash,Ryan Go,False
TXN-00627,2024-03-09,11:45,Ortigas,Ramon Bautista,Iced Americano,Cold Drinks,2,130.0,260.0,Credit Card,Rina Ocampo,True
TXN-00628,2024-07-19,11:45,Pasig,Marco Castillo,Cinnamon Roll,Pastry,2,100.0,200.0,Maya,Jessa Lim,True
TXN-00629,2024-10-29,07:15,Alabang,Clara Santos,Matcha Latte,Cold Drinks,3,160.0,480.0,Credit Card,Mark Tan,False
TXN-00630,2024-06-25,12:45,Pasig,Luis Garcia,Iced Americano,Cold Drinks,2,130.0,260.0,Debit Card,Mark Tan,True
TXN-00631,2024-06-05,08:30,Cubao,Jose Mendoza,Brewed Coffee,Hot Drinks,2,95.0,190.0,Debit Card,Mira Flores,False
TXN-00632,2024-01-11,18:45,Cubao,Lea Villanueva,Chocolate Croissant,Pastry,5,95.0,475.0,Maya,Mark Tan,False
TXN-00633,2024-02-21,18:15,Pasig,Andrea Cruz,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Maya,Mira Flores,True
TXN-00634,2024-09-11,17:00,Cubao,Jose Torres,Blueberry Muffin,Pastry,1,85.0,85.0,GCash,Mark Tan,True
TXN-00635,2024-10-30,12:30,Mandaluyong,Ramon Ramos,Hot Chocolate,Hot Drinks,3,130.0,390.0,Maya,Mark Tan,False
TXN-00636,2024-09-15,19:30,Pasig,Nico Ramos,Cold Brew,Cold Drinks,1,150.0,150.0,Debit Card,Ryan Go,True
TXN-00637,2024-01-10,17:15,Cubao,Patricia Torres,Cinnamon Roll,Pastry,1,100.0,100.0,Debit Card,Jessa Lim,True
TXN-00638,2024-07-05,14:15,Cubao,Carlos De Leon,Caramel Latte,Hot Drinks,2,155.0,310.0,Credit Card,Alvin Santos,True
TXN-00639,2024-11-20,10:45,Mandaluyong,Isabella Bautista,Matcha Latte,Cold Drinks,2,160.0,320.0,Credit Card,Paolo Cruz,True
TXN-00640,2024-03-17,10:00,Cubao,Felix Ramos,Cappuccino,Hot Drinks,2,145.0,290.0,Cash,Paolo Cruz,True
TXN-00641,2024-05-19,09:00,Makati,Miguel Bautista,Matcha Latte,Cold Drinks,2,160.0,320.0,Credit Card,Jessa Lim,True
TXN-00642,2024-02-12,12:30,Quezon City,Ana Ramos,Americano,Hot Drinks,3,120.0,360.0,GCash,Mark Tan,True
TXN-00643,2024-09-24,17:30,Alabang,Juan Castillo,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Mira Flores,True
TXN-00644,2024-08-04,10:15,Cubao,Isabella Mendoza,Caramel Latte,Hot Drinks,1,155.0,155.0,Maya,Jessa Lim,False
TXN-00645,2024-09-30,12:00,Quezon City,Luis Torres,Cold Brew,Cold Drinks,1,150.0,150.0,Maya,Ryan Go,False
TXN-00646,2024-06-06,07:00,Cubao,Luis Torres,Chocolate Croissant,Pastry,2,95.0,190.0,Maya,Alvin Santos,True
TXN-00647,2024-09-30,20:15,Pasig,Lea Gonzales,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Maya,Mark Tan,True
TXN-00648,2024-06-01,10:15,Makati,Nico Castillo,Matcha Latte,Cold Drinks,3,160.0,480.0,Maya,Mark Tan,False
TXN-00649,2024-08-29,18:45,Quezon City,Juan De Leon,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Maya,Mark Tan,False
TXN-00650,2024-08-03,16:30,Ortigas,Miguel Bautista,Iced Americano,Cold Drinks,3,130.0,390.0,GCash,Jessa Lim,False
TXN-00651,2024-04-12,17:30,Quezon City,Miguel Garcia,Cold Brew,Cold Drinks,1,150.0,150.0,Debit Card,Mira Flores,False
TXN-00652,2024-08-19,14:15,Pasig,Andrea Castillo,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,GCash,Mark Tan,False
TXN-00653,2024-07-07,09:45,Mandaluyong,Maria Gonzales,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Ryan Go,True
TXN-00654,2024-05-14,18:15,Quezon City,Renz Torres,Americano,Hot Drinks,2,120.0,240.0,Cash,Alvin Santos,True
TXN-00655,2024-10-17,08:00,Ortigas,Patricia De Leon,Banana Bread,Pastry,1,80.0,80.0,Cash,Paolo Cruz,True
TXN-00656,2024-04-07,20:30,Mandaluyong,Nico De Leon,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Debit Card,Paolo Cruz,False
TXN-00657,2024-12-12,10:45,Pasig,Maria Torres,Americano,Hot Drinks,3,120.0,360.0,GCash,Ryan Go,True
TXN-00658,2024-07-08,16:45,Cubao,Andrea Aquino,Brewed Coffee,Hot Drinks,2,95.0,190.0,GCash,Mira Flores,False
TXN-00659,2024-11-01,11:00,Mandaluyong,Andrea Gonzales,Hot Chocolate,Hot Drinks,1,130.0,130.0,Credit Card,Alvin Santos,True
TXN-00660,2024-01-03,11:45,Makati,Carla Gonzales,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Debit Card,Rina Ocampo,False
TXN-00661,2024-03-27,15:45,Cubao,Andrea Aquino,Strawberry Frappe,Cold Drinks,1,175.0,175.0,GCash,Diana Reyes,True
TXN-00662,2024-06-09,07:15,Pasig,Nico Torres,Matcha Latte,Cold Drinks,2,160.0,320.0,Debit Card,Diana Reyes,False
TXN-00663,2024-08-11,09:30,Ortigas,Carla Lopez,Cinnamon Roll,Pastry,3,100.0,300.0,Cash,Paolo Cruz,True
TXN-00664,2024-01-28,10:15,BGC,Patricia Ramos,Americano,Hot Drinks,1,120.0,120.0,Credit Card,Jessa Lim,False
TXN-00665,2024-07-01,18:45,Alabang,Carla Reyes,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Cash,Paolo Cruz,False
TXN-00666,2024-04-02,20:15,Mandaluyong,Clara Gonzales,Banana Bread,Pastry,3,80.0,240.0,Debit Card,Jessa Lim,True
TXN-00667,2024-08-01,08:15,BGC,Maria Torres,Iced Americano,Cold Drinks,3,130.0,390.0,Credit Card,Alvin Santos,True
TXN-00668,2024-06-14,09:00,Pasig,Ramon Mendoza,Americano,Hot Drinks,3,120.0,360.0,Debit Card,Jessa Lim,False
TXN-00669,2024-01-23,17:45,Pasig,Jose Castillo,Cold Brew,Cold Drinks,1,150.0,150.0,Maya,Jessa Lim,True
TXN-00670,2024-10-07,16:45,Cubao,Luis Castillo,Americano,Hot Drinks,1,120.0,120.0,Cash,Jessa Lim,True
TXN-00671,2024-03-24,13:45,Cubao,Ramon Castillo,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Maya,Rina Ocampo,False
TXN-00672,2024-12-06,08:30,Pasig,Lea Mendoza,Blueberry Muffin,Pastry,2,85.0,170.0,Debit Card,Mira Flores,True
TXN-00673,2024-08-04,19:30,Makati,Nico Reyes,Blueberry Muffin,Pastry,1,85.0,85.0,Debit Card,Alvin Santos,False
TXN-00674,2024-12-12,10:15,Pasig,Tanya Reyes,Cold Brew,Cold Drinks,2,150.0,300.0,Credit Card,Mira Flores,True
TXN-00675,2024-09-01,11:15,Pasig,Tanya Ramos,Cappuccino,Hot Drinks,3,145.0,435.0,Debit Card,Jessa Lim,True
TXN-00676,2024-01-24,15:00,Pasig,Patricia Bautista,Cinnamon Roll,Pastry,1,100.0,100.0,Maya,Diana Reyes,True
TXN-00677,2024-09-14,07:00,Cubao,Miguel De Leon,Cinnamon Roll,Pastry,1,100.0,100.0,Cash,Mark Tan,False
TXN-00678,2024-12-26,11:30,Pasig,Patricia Villanueva,Cinnamon Roll,Pastry,3,100.0,300.0,Maya,Rina Ocampo,True
TXN-00679,2024-04-04,08:30,Cubao,Maria Santos,Chocolate Croissant,Pastry,1,95.0,95.0,Cash,Jessa Lim,True
TXN-00680,2024-12-01,14:45,Ortigas,Renz Aquino,Cinnamon Roll,Pastry,3,100.0,300.0,Maya,Alvin Santos,False
TXN-00681,2024-06-03,08:15,Mandaluyong,Maria Aquino,Brewed Coffee,Hot Drinks,1,95.0,95.0,Cash,Paolo Cruz,False
TXN-00682,2024-11-28,09:15,Ortigas,Carlos Castillo,Cold Brew,Cold Drinks,1,150.0,150.0,GCash,Ryan Go,False
TXN-00683,2024-01-12,08:15,Ortigas,Ramon Santos,Americano,Hot Drinks,4,120.0,480.0,Debit Card,Paolo Cruz,True
TXN-00684,2024-05-30,16:45,Ortigas,Nico Ramos,Cappuccino,Hot Drinks,1,145.0,145.0,Debit Card,Diana Reyes,True
TXN-00685,2024-09-06,13:45,Makati,Ramon Garcia,Banana Bread,Pastry,2,80.0,160.0,Debit Card,Jessa Lim,False
TXN-00686,2024-10-22,12:00,Alabang,Juan Mendoza,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Credit Card,Mira Flores,True
TXN-00687,2024-03-23,11:15,Alabang,Tanya Garcia,Matcha Latte,Cold Drinks,1,160.0,160.0,Debit Card,Ryan Go,True
TXN-00688,2024-05-30,18:45,Mandaluyong,Miguel Villanueva,Matcha Latte,Cold Drinks,3,160.0,480.0,Maya,Mark Tan,False
TXN-00689,2024-03-07,09:15,Pasig,Nico Mendoza,Hot Chocolate,Hot Drinks,2,130.0,260.0,GCash,Paolo Cruz,True
TXN-00690,2024-01-10,12:30,BGC,Tanya Santos,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Maya,Mira Flores,True
TXN-00691,2024-11-12,10:00,Alabang,Andrea Castillo,Blueberry Muffin,Pastry,2,85.0,170.0,Cash,Diana Reyes,True
TXN-00692,2024-12-19,20:00,Ortigas,Patricia Castillo,Chocolate Croissant,Pastry,4,95.0,380.0,Cash,Mark Tan,True
TXN-00693,2024-10-14,07:00,Pasig,Marco Cruz,Brewed Coffee,Hot Drinks,3,95.0,285.0,Credit Card,Ryan Go,True
TXN-00694,2024-03-19,17:30,Cubao,Sofia Mendoza,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Cash,Paolo Cruz,False
TXN-00695,2024-06-23,11:15,Mandaluyong,Nico Flores,Cappuccino,Hot Drinks,1,145.0,145.0,GCash,Mira Flores,True
TXN-00696,2024-03-11,19:45,Alabang,Tanya Castillo,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Cash,Ryan Go,True
TXN-00697,2024-01-06,18:00,Makati,Miguel Ramos,Cappuccino,Hot Drinks,1,145.0,145.0,Credit Card,Jessa Lim,True
TXN-00698,2024-10-21,07:30,Pasig,Felix De Leon,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Maya,Alvin Santos,True
TXN-00699,2024-05-23,15:15,Ortigas,Sofia Gonzales,Cinnamon Roll,Pastry,1,100.0,100.0,Maya,Mira Flores,True
TXN-00700,2024-06-03,08:00,Pasig,Carla Lopez,Cheese Danish,Pastry,1,90.0,90.0,GCash,Mark Tan,False
TXN-00701,2024-09-23,12:15,Pasig,Felix Villanueva,Brewed Coffee,Hot Drinks,3,95.0,285.0,GCash,Diana Reyes,False
TXN-00702,2024-09-15,08:00,Makati,Marco Reyes,Matcha Latte,Cold Drinks,2,160.0,320.0,Cash,Ryan Go,False
TXN-00703,2024-10-20,18:00,Mandaluyong,Clara Villanueva,Matcha Latte,Cold Drinks,5,160.0,800.0,Maya,Diana Reyes,False
TXN-00704,2024-12-07,19:15,Alabang,Luis Reyes,Cinnamon Roll,Pastry,2,100.0,200.0,Debit Card,Paolo Cruz,False
TXN-00705,2024-08-20,08:15,Makati,Ana Reyes,Cinnamon Roll,Pastry,3,100.0,300.0,Credit Card,Rina Ocampo,False
TXN-00706,2024-04-19,14:00,Cubao,Felix Lopez,Cold Brew,Cold Drinks,1,150.0,150.0,Maya,Ryan Go,False
TXN-00707,2024-08-13,18:45,Quezon City,Carla Lopez,Cinnamon Roll,Pastry,3,100.0,300.0,Credit Card,Ryan Go,True
TXN-00708,2024-12-26,15:00,Quezon City,Jose Aquino,Blueberry Muffin,Pastry,2,85.0,170.0,Debit Card,Alvin Santos,True
TXN-00709,2024-11-04,20:45,Quezon City,Carlos Santos,Brewed Coffee,Hot Drinks,1,95.0,95.0,Cash,Alvin Santos,False
TXN-00710,2024-07-10,11:30,Cubao,Carla Castillo,Iced Americano,Cold Drinks,3,130.0,390.0,Cash,Diana Reyes,False
TXN-00711,2024-04-20,09:45,Makati,Ana De Leon,Brewed Coffee,Hot Drinks,2,95.0,190.0,Credit Card,Ryan Go,False
TXN-00712,2024-10-16,14:30,Quezon City,Renz Cruz,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Debit Card,Ryan Go,False
TXN-00713,2024-12-07,14:15,Cubao,Renz Bautista,Cheese Danish,Pastry,1,90.0,90.0,Credit Card,Paolo Cruz,False
TXN-00714,2024-06-22,15:00,Quezon City,Ana De Leon,Cinnamon Roll,Pastry,2,100.0,200.0,Cash,Diana Reyes,True
TXN-00715,2024-11-25,15:00,Mandaluyong,Jose Villanueva,Hot Chocolate,Hot Drinks,2,130.0,260.0,Credit Card,Jessa Lim,True
TXN-00716,2024-12-03,15:15,Ortigas,Luis De Leon,Cappuccino,Hot Drinks,3,145.0,435.0,Cash,Alvin Santos,False
TXN-00717,2024-10-28,07:45,Alabang,Nico Santos,Cappuccino,Hot Drinks,1,145.0,145.0,Credit Card,Diana Reyes,True
TXN-00718,2024-02-28,08:15,Pasig,Ana Cruz,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Credit Card,Rina Ocampo,True
TXN-00719,2024-11-10,12:15,Quezon City,Juan Flores,Brewed Coffee,Hot Drinks,1,95.0,95.0,Credit Card,Alvin Santos,False
TXN-00720,2024-07-11,20:00,Mandaluyong,Renz Villanueva,Caramel Latte,Hot Drinks,1,155.0,155.0,Credit Card,Mira Flores,True
TXN-00721,2024-05-17,07:30,Cubao,Ramon Santos,Cold Brew,Cold Drinks,1,150.0,150.0,GCash,Jessa Lim,False
TXN-00722,2024-10-10,16:00,Cubao,Carla Torres,Hot Chocolate,Hot Drinks,2,130.0,260.0,Credit Card,Mark Tan,True
TXN-00723,2024-03-13,12:15,Makati,Felix Mendoza,Hot Chocolate,Hot Drinks,4,130.0,520.0,Cash,Ryan Go,False
TXN-00724,2024-11-30,09:00,Cubao,Isabella De Leon,Americano,Hot Drinks,1,120.0,120.0,Maya,Paolo Cruz,False
TXN-00725,2024-01-24,09:00,Quezon City,Juan De Leon,Iced Americano,Cold Drinks,1,130.0,130.0,Debit Card,Diana Reyes,False
TXN-00726,2024-04-17,16:30,Mandaluyong,Patricia Torres,Cheese Danish,Pastry,2,90.0,180.0,Maya,Alvin Santos,True
TXN-00727,2024-08-23,16:30,Ortigas,Maria Villanueva,Caramel Latte,Hot Drinks,2,155.0,310.0,Cash,Jessa Lim,True
TXN-00728,2024-07-30,15:45,Makati,Ana Lopez,Cold Brew,Cold Drinks,1,150.0,150.0,Credit Card,Mark Tan,False
TXN-00729,2024-07-11,20:30,Ortigas,Maria Reyes,Iced Caramel Latte,Cold Drinks,3,165.0,495.0,Maya,Paolo Cruz,False
TXN-00730,2024-01-05,10:00,Pasig,Renz Bautista,Matcha Latte,Cold Drinks,1,160.0,160.0,GCash,Paolo Cruz,False
TXN-00731,2024-07-04,07:30,Cubao,Sofia De Leon,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Diana Reyes,False
TXN-00732,2024-03-28,15:15,Quezon City,Renz Villanueva,Banana Bread,Pastry,2,80.0,160.0,Cash,Rina Ocampo,True
TXN-00733,2024-03-06,11:15,Pasig,Maria Aquino,Cheese Danish,Pastry,1,90.0,90.0,Debit Card,Ryan Go,True
TXN-00734,2024-08-06,17:00,BGC,Nico Torres,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Debit Card,Ryan Go,False
TXN-00735,2024-07-04,15:00,Ortigas,Nico Lopez,Blueberry Muffin,Pastry,1,85.0,85.0,Maya,Jessa Lim,False
TXN-00736,2024-04-09,12:00,Cubao,Luis Aquino,Chocolate Croissant,Pastry,5,95.0,475.0,Cash,Paolo Cruz,True
TXN-00737,2024-03-25,12:30,Makati,Nico Castillo,Brewed Coffee,Hot Drinks,1,95.0,95.0,Debit Card,Alvin Santos,False
TXN-00738,2024-05-06,08:45,Mandaluyong,Andrea Lopez,Cappuccino,Hot Drinks,3,145.0,435.0,Cash,Ryan Go,True
TXN-00739,2024-11-16,14:00,BGC,Lea Flores,Brewed Coffee,Hot Drinks,4,95.0,380.0,GCash,Jessa Lim,False
TXN-00740,2024-01-29,11:45,Pasig,Felix Santos,Brewed Coffee,Hot Drinks,2,95.0,190.0,Credit Card,Mira Flores,True
TXN-00741,2024-11-12,19:45,Ortigas,Renz Santos,Hot Chocolate,Hot Drinks,3,130.0,390.0,Credit Card,Ryan Go,False
TXN-00742,2024-11-13,16:00,Mandaluyong,Andrea Villanueva,Iced Americano,Cold Drinks,2,130.0,260.0,Cash,Mark Tan,True
TXN-00743,2024-10-31,18:00,Pasig,Carla Bautista,Blueberry Muffin,Pastry,4,85.0,340.0,Maya,Mira Flores,False
TXN-00744,2024-11-13,14:15,Pasig,Jose Cruz,Caramel Latte,Hot Drinks,3,155.0,465.0,Debit Card,Mira Flores,False
TXN-00745,2024-06-08,16:15,Alabang,Andrea Torres,Americano,Hot Drinks,1,120.0,120.0,Cash,Rina Ocampo,True
TXN-00746,2024-05-01,15:00,Mandaluyong,Sofia Bautista,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Alvin Santos,True
TXN-00747,2024-12-07,14:45,Pasig,Clara Flores,Cheese Danish,Pastry,3,90.0,270.0,Credit Card,Alvin Santos,True
TXN-00748,2024-02-23,14:00,Mandaluyong,Luis Aquino,Iced Caramel Latte,Cold Drinks,4,165.0,660.0,Credit Card,Paolo Cruz,True
TXN-00749,2024-09-03,18:30,Makati,Miguel De Leon,Cinnamon Roll,Pastry,1,100.0,100.0,Maya,Jessa Lim,True
TXN-00750,2024-07-02,07:00,Alabang,Clara Gonzales,Cappuccino,Hot Drinks,1,145.0,145.0,Cash,Jessa Lim,True
TXN-00751,2024-04-11,11:15,Mandaluyong,Andrea De Leon,Cappuccino,Hot Drinks,2,145.0,290.0,GCash,Paolo Cruz,True
TXN-00752,2024-03-31,20:30,BGC,Carla Ramos,Brewed Coffee,Hot Drinks,3,95.0,285.0,Maya,Paolo Cruz,False
TXN-00753,2024-08-21,10:30,Cubao,Renz Gonzales,Iced Caramel Latte,Cold Drinks,4,165.0,660.0,Cash,Mark Tan,True
TXN-00754,2024-03-07,19:15,Cubao,Marco Flores,Hot Chocolate,Hot Drinks,1,130.0,130.0,GCash,Jessa Lim,True
TXN-00755,2024-10-01,11:15,Quezon City,Isabella De Leon,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Debit Card,Ryan Go,True
TXN-00756,2024-02-11,19:45,Alabang,Tanya Ramos,Banana Bread,Pastry,1,80.0,80.0,Credit Card,Ryan Go,True
TXN-00757,2024-06-13,18:30,Pasig,Ramon Mendoza,Cinnamon Roll,Pastry,2,100.0,200.0,Debit Card,Mira Flores,True
TXN-00758,2024-04-16,10:15,Cubao,Carlos Ramos,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Debit Card,Rina Ocampo,False
TXN-00759,2024-05-10,15:00,Mandaluyong,Tanya Flores,Brewed Coffee,Hot Drinks,1,95.0,95.0,Debit Card,Jessa Lim,False
TXN-00760,2024-09-19,16:30,Ortigas,Nico Flores,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Maya,Diana Reyes,False
TXN-00761,2024-01-13,09:45,BGC,Marco Gonzales,Cappuccino,Hot Drinks,2,145.0,290.0,Maya,Mark Tan,False
TXN-00762,2024-04-26,08:00,Mandaluyong,Sofia Flores,Cappuccino,Hot Drinks,1,145.0,145.0,Maya,Diana Reyes,False
TXN-00763,2024-12-15,20:30,Pasig,Felix Gonzales,Hot Chocolate,Hot Drinks,5,130.0,650.0,Cash,Diana Reyes,False
TXN-00764,2024-06-26,19:45,Quezon City,Maria Mendoza,Cold Brew,Cold Drinks,3,150.0,450.0,Credit Card,Paolo Cruz,True
TXN-00765,2024-04-17,14:15,Ortigas,Patricia Aquino,Banana Bread,Pastry,3,80.0,240.0,Maya,Mark Tan,False
TXN-00766,2024-04-06,13:45,Alabang,Felix Santos,Americano,Hot Drinks,1,120.0,120.0,GCash,Rina Ocampo,False
TXN-00767,2024-01-05,14:30,Pasig,Lea Castillo,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Maya,Jessa Lim,True
TXN-00768,2024-03-12,09:30,Cubao,Clara De Leon,Banana Bread,Pastry,4,80.0,320.0,Credit Card,Paolo Cruz,False
TXN-00769,2024-02-02,15:45,Pasig,Clara Mendoza,Americano,Hot Drinks,1,120.0,120.0,Cash,Rina Ocampo,True
TXN-00770,2024-12-11,15:15,BGC,Miguel Garcia,Hot Chocolate,Hot Drinks,2,130.0,260.0,Credit Card,Diana Reyes,True
TXN-00771,2024-04-29,11:00,Alabang,Maria Cruz,Iced Americano,Cold Drinks,1,130.0,130.0,Credit Card,Mira Flores,True
TXN-00772,2024-02-26,09:45,Mandaluyong,Sofia Cruz,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Mira Flores,False
TXN-00773,2024-03-22,16:30,Mandaluyong,Patricia Torres,Blueberry Muffin,Pastry,2,85.0,170.0,Cash,Rina Ocampo,False
TXN-00774,2024-02-02,20:45,Ortigas,Clara Gonzales,Blueberry Muffin,Pastry,2,85.0,170.0,Credit Card,Ryan Go,True
